indiv smrt_Adipose_Subcutaneous_ptrs smrt_Adipose_Visceral_Omentum_ptrs smrt_Adrenal_Gland_ptrs smrt_Artery_Aorta_ptrs smrt_Artery_Coronary_ptrs smrt_Artery_Tibial_ptrs smrt_Brain_Amygdala_ptrs smrt_Brain_Anterior_cingulate_cortex_BA24_ptrs smrt_Brain_Caudate_basal_ganglia_ptrs smrt_Brain_Cerebellar_Hemisphere_ptrs smrt_Brain_Cerebellum_ptrs smrt_Brain_Cortex_ptrs smrt_Brain_Frontal_Cortex_BA9_ptrs smrt_Brain_Hippocampus_ptrs smrt_Brain_Hypothalamus_ptrs smrt_Brain_Nucleus_accumbens_basal_ganglia_ptrs smrt_Brain_Putamen_basal_ganglia_ptrs smrt_Brain_Spinal_cord_cervical_c-1_ptrs smrt_Brain_Substantia_nigra_ptrs smrt_Breast_Mammary_Tissue_ptrs smrt_Cells_Cultured_fibroblasts_ptrs smrt_Cells_EBV-transformed_lymphocytes_ptrs smrt_Colon_Sigmoid_ptrs smrt_Colon_Transverse_ptrs smrt_Esophagus_Gastroesophageal_Junction_ptrs smrt_Esophagus_Mucosa_ptrs smrt_Esophagus_Muscularis_ptrs smrt_Heart_Atrial_Appendage_ptrs smrt_Heart_Left_Ventricle_ptrs smrt_Kidney_Cortex_ptrs smrt_Liver_ptrs smrt_Lung_ptrs smrt_Minor_Salivary_Gland_ptrs smrt_Muscle_Skeletal_ptrs smrt_Nerve_Tibial_ptrs smrt_Ovary_ptrs smrt_Pancreas_ptrs smrt_Pituitary_ptrs smrt_Prostate_ptrs smrt_Skin_Not_Sun_Exposed_Suprapubic_ptrs smrt_Skin_Sun_Exposed_Lower_leg_ptrs smrt_Small_Intestine_Terminal_Ileum_ptrs smrt_Spleen_ptrs smrt_Stomach_ptrs smrt_Testis_ptrs smrt_Thyroid_ptrs smrt_Uterus_ptrs smrt_Vagina_ptrs smrt_Whole_Blood_ptrs
OM2235-RN-5676-Gordon-MEGA-Plate-12-A12_OM2235 0.0690224494491774 -1.34808734913413 1.59952147610179 0.385574995178836 0.265815283571911 -0.355920547710074 -0.252633999123524 -2.25050079816214 5.91302517125478 -0.176239107026792 -0.328656232088639 1.76227427005117 2.38882356220855 0.283942713868042 1.63943586553926 2.43708717179966 -0.55460639021126 2.73709299448205 2.57599247052823 1.82656185585427 0.919674737752191 0.71611043034684 0.110317881628425 4.78276536167091 2.62541254049842 3.02192432392419 3.78647801905127 2.27527788797718 -2.21919687888647 0.14299801042019 1.01350167069784 0.40681506609096 1.44912445142126 -4.25860826925725 -2.24462467585372 3.7512497731926 5.20449795809802 -0.272235572610671 2.14580165283466 3.14551810713637 2.78251102402202 -2.12484452139553 3.64464677756236 2.0153704465598 -1.32522375289391 0.126422121482215 2.07852923519226 0.759664542466457 0.0482741238845532
OM2237-RN-5676-Gordon-MEGA-Plate-08-B05_OM2237 -2.79200964737264 -4.89803714856357 1.97134420070939 -1.2498094522823 4.94525129939805 -1.27705319406844 -3.13198385817985 0.294101908166707 0.760102643590151 2.65598269609497 2.49306441382068 -1.37812773303801 2.07877221218422 -0.379133165263893 -0.721173125593182 -0.820792563361798 -1.6897236114096 3.18444768304319 1.49581645505168 -0.946662501542598 -0.213040618226902 1.48974533727571 -0.904562704052722 2.60556899683734 0.401762837870697 1.07056280803682 4.49204662903652 -2.98434348472885 -0.508262664584502 -1.06398033053151 -0.897385044351341 1.35409853113955 4.17820889827594 -2.04969880874634 0.709040338441 0.858538009854812 -0.430931982167898 1.57047827290268 4.59188955331591 1.90802871149395 2.07227820908203 0.678360004395595 -0.62514492834216 1.82546623292688 2.45661330195887 1.21757693491464 4.2874982390073 1.2890621252833 -0.277351430866044
OM2307-RN-5676-Gordon-MEGA-Plate-17-B12_OM2307 -1.69215770293147 -3.92967116828128 2.57706994001239 -2.43300322711863 1.73610347785531 0.0466410487707976 -3.82118512192693 4.75639520573332 -1.9685090002862 2.40477665574609 4.84969007357862 -1.24933041604173 -2.49730455833493 0.499135259443164 -0.898475011941062 -1.06633848511808 -2.09697202500566 -5.46906375039389 -2.55293474732093 0.528535969913003 0.182366307818203 -1.33881601416233 0.601769371717058 1.24235312845724 1.28865442705925 1.97223667784201 3.3093353042029 0.392924339073514 -2.19392138618075 -2.41873031123799 -1.1718922003004 -2.11356146724812 -0.420043366481189 -3.23623927993486 -1.61437603301872 0.892106946280432 0.539572498115888 -1.01172512099988 -0.956863695320034 1.23682627707511 0.799527492213345 -0.470493258518172 -5.98348001246247 0.0829355592803148 1.55143855156346 -0.503905450950835 1.093071604355 -1.28667143344818 -1.7814448326442
OM2326-RN-5676-Gordon-MEGA-Plate-06-B08_OM2326 0.00763872903447112 -4.72756443864753 -1.21454732371827 -1.18351092120897 0.660694870551161 4.14360020744418 -6.41556046873154 -2.9150118249589 -8.49567315466036 -4.83174575953809 0.617501967530111 -4.46251317440807 -5.3763966356433 -3.94987711952366 -1.90183048515508 -3.02980098257073 -3.422838566166 0.319964365065234 -1.68409152007203 0.634922061572018 -1.91750701273676 -2.44187061924132 -2.1643559284716 -1.82561400516632 -0.544525679756656 -0.716075348924475 3.96725995528533 2.446028057664 -1.48509643087578 -3.78732299466256 -4.6560895588527 -1.73701728182488 1.00521276367526 -4.70765059687342 -3.86692575607088 -2.36869627991185 0.135845764262262 -4.48405455537347 2.84126123457923 -1.21136903177968 -1.21038144424894 -3.53917032701859 -1.97829051031578 -1.75492070197894 -1.33633861110236 -0.404886711836758 0.518757435686624 -1.12223380184244 -3.24212094151977
OM2333-RN-5676-Gordon-MEGA-Plate-02-C01_OM2333 -1.9349939379369 0.827909132198369 -0.489004976162201 -1.08215426189411 0.575529233564061 3.25881943869063 -2.49148000317039 -0.42863766675049 -4.24960501448211 -1.11315554380233 1.6140607705105 3.36035487744108 -5.76342297206485 -0.626348046612716 2.01987404402059 2.64151233787062 -0.364190797961941 -5.08367864419987 -0.195086255377809 2.4545386117969 -0.859329275496393 0.336829985503701 0.286193235791001 4.19325876030822 0.102268010607422 1.67338071686628 1.83127516785455 3.29617858717246 -1.01173477002078 -1.08478915375123 -1.13575499843827 -3.24099729745364 -0.198395043789555 -0.953093890332012 -0.284558926781193 0.328491237722469 1.06898878874833 -1.82319787207601 1.43066127001424 5.11251886607479 2.50481391822131 -6.48338204502426 -1.65068644898725 1.01319622876238 -1.21109795157432 -0.769749020897026 -0.247314117651439 -2.08928840066764 0.972624593168923
OM2351-RN-5676-Gordon-MEGA-Plate-12-C08_OM2351 4.16755757509665 -1.54508538693725 4.45332929907519 2.10376536191458 2.16297085590316 2.12001760832642 -3.15470096838795 4.48317011998191 -0.964965524191726 4.29218609843758 6.25164615923545 2.20244960612377 4.47133220732069 0.0611408566117017 0.66549267470025 0.511223344345615 -1.49902214875904 -4.07766193376045 -0.0813978487187421 -0.518654772194045 1.28534458491944 2.78509805884313 -1.15426157664964 1.23291935502034 2.53377620027786 1.93419364693282 3.16731010433528 1.20319551613685 0.616008971797725 -0.193893109415845 7.48282678223912 4.26131506808829 5.93201250562024 0.0925449066895592 3.73373613478138 6.07082763781817 2.04641092736132 -0.251185928986189 6.50306022769582 -0.442895510822087 3.75808832630488 -0.27552695692027 -5.95634266269411 4.04600652352136 2.82097816764887 2.56070543107474 5.86808582101662 0.136527784230807 2.78039229203549
OM2407-RN-5676-Gordon-MEGA-Plate-06-G12_OM2407 0.900161700765205 -1.56112226134328 2.09148203056644 -1.86936585008591 -0.217899204711059 4.42510419329403 -1.65633065202178 0.801268061817597 6.34604409936773 2.62473843832554 2.70161640908771 0.212215459431974 2.37250352437682 0.964442708040237 2.0143088556667 -0.352404928738619 1.47205203647391 -5.21608205783573 1.94900625374182 1.39187274713698 -3.13589450163427 -0.685398012969838 -0.172287018474308 0.420145300841161 0.881447078413579 2.69535467222947 2.94532228608585 1.91573612007582 -0.820436482032638 0.26239787730362 -2.58517506211164 -1.08013369204014 0.157688535501937 -2.22450399708246 -1.595889549306 -0.371287278521393 -0.213343633454221 -0.546397658071846 1.11119590549093 1.78577984688249 0.0365049924778559 0.990589356576198 -3.29294777095391 1.81214833362515 -3.27455137048372 -1.39415275587158 -1.11903979955723 -0.795764825853461 -0.157866765633109
OM2410-RN-5676-Gordon-MEGA-Plate-15-A06_OM2410 2.18721592227901 -0.295772008288427 1.64794660671028 -1.70583994981562 0.0590705655077101 1.9323999075101 -0.757086503646219 2.40060076619359 1.31933047154728 1.46458903617909 0.557769897579454 2.77447477947146 1.32964546205242 2.26904955957781 -0.867765720024799 0.0130896769908077 -1.05713736039173 -7.28436423496077 -0.963494980594643 0.609330718615685 -0.705997055186787 0.956934212197124 1.5162705452526 -0.402433145532521 4.37392008101596 3.35707701484483 3.80801023308649 -1.02942224853284 -0.6609980040585 -1.82496659652722 -0.697629207349536 0.779695024427503 0.519889736607747 -1.07401326853526 -0.0445646167788296 -0.99949202762078 3.12000177129379 -2.7949067426732 -3.84260735038623 2.25174228459389 -3.37638752535976 -1.92551584789321 0.174855397742292 0.87243912773854 2.07187080260561 -1.25034608074105 1.04049690453365 0.933395729901203 -0.0530096755592018
OM2415-RN-5676-Gordon-MEGA-Plate-05-B11_OM2415 -0.704375401402958 1.28993362680018 0.848807898555879 -0.741707439806199 1.07145671355367 2.2129000102279 -1.62742973836849 -0.054692899146539 1.98141887646462 3.26840978170437 2.26067384751949 -1.79057796150483 3.20009168546165 2.83757744824424 2.39625949086736 2.98476607202947 -0.185034341530948 -1.5399207205724 0.563066781398408 0.417106855438455 0.975233907592213 0.296550928786899 -1.4338439676836 -1.28073290111908 2.12144732903777 1.57173451587314 3.23848580047864 -0.62322959356228 -0.358763960352419 -1.57641897579565 -2.03911832243832 -2.25351655934075 -3.04465860410282 -0.0420723416364446 -0.805079038193863 -2.52015764004992 -0.411416181820958 0.0192652406187544 -2.59606244341706 1.99114306564545 1.07139051276896 -0.26044396072104 -1.63470870162667 0.199156129687259 -2.28028549014473 -1.28468515671667 2.33870061666841 -0.120178553803934 0.499049840166958
OM2417-RN-5676-Gordon-MEGA-Plate-10-H07_OM2417 -2.6855543495403 -3.09243893391095 0.992076633272457 -3.85955254300295 1.83997646965738 2.93679295292457 -4.16415146332764 1.50114228471517 5.95657339610904 2.67359246085312 2.98253212738556 -0.387659147014516 -2.96895155951045 -1.42955460008436 -1.73562769373756 -0.173194383800093 -3.46532161436864 -2.19555210903124 -0.787028624651115 -3.08128549660602 -0.205506898559071 -0.730195062053868 -3.05134226648295 1.61697118872297 0.283678150488387 -0.723687546849966 0.972772749284465 -0.518792510800316 -0.368383895999429 -2.15650410649886 -1.11445319164015 -0.513904120692679 -3.8005734025698 -3.94256769283025 1.20165664833696 -1.9715595923991 -0.0160052642413548 0.289135422741897 2.76214768115912 0.386075166870718 1.44416156991989 -0.929195430937705 -7.51891128551533 1.80369060639213 1.27003172000884 -0.650126516011554 1.51486307595212 -1.1196348050868 -4.70566889354125
