indiv	pval_5e-08	pval_1e-05	pval_0.01	pval_0.05	pval_0.1	pval_0.2	pval_0.3	pval_0.4	pval_0.5
OM4487-RN-5676-Gordon-MEGA-Plate-03-E07_OM4487	0.194070953617706	0.120338554035364	0.0501206746878947	-0.75367147797858	-0.882749939392292	-0.889763544040417	-0.73632367159926	0.511893519815702	1.7922811942927
OM4490-RN-5676-Gordon-MEGA-Plate-17-D04_OM4490	-0.208676982055803	-0.721232659557881	-1.04908219291039	-1.97020535727722	-1.94739959143615	-2.19764729283478	-3.11735486647014	-2.77106437423161	-3.03303870373638
OM4492-RN-5676-Gordon-MEGA-Plate-15-E07_OM4492	0.149485951267089	0.0424936295413997	0.422786972733122	1.25055795730331	1.72550701261054	1.80399096664066	1.08490132394583	1.45312374433478	1.39074590798171
OM4493-RN-5676-Gordon-MEGA-Plate-08-G10_OM4493	0.190189752712699	-0.127682056920218	-0.452810947765863	-0.602173355948996	-0.46290946572	-0.253216835609005	-0.610899309332475	-0.666465697630329	0.565889437479914
OM4498-RN-5676-Gordon-MEGA-Plate-17-G10_OM4498	0.0446767644052335	-0.0379409162559589	-0.412663032563184	-1.03187670242997	-0.603130575133027	-0.459989063671661	-0.312867595471427	-0.15642556246883	-0.350705907212311
OM4505-RN-5676-Gordon-MEGA-Plate-09-B06_OM4505	0.0528321416479768	-0.381346774517693	0.822277169515566	1.54209155226487	1.12657850422613	1.00258676177921	0.727130917964297	0.691266953979728	1.02276554069755
OM4507-RN-5676-Gordon-MEGA-Plate-15-G09_OM4507	-0.237116971585308	-0.476279590549508	-0.715035090343456	-0.576237778008383	-1.29979737719403	-1.72360001812011	-2.63791655991258	-1.77167086771957	-0.298145601120268
OM4509-RN-5676-Gordon-MEGA-Plate-03-G09_OM4509	0.0206649173572155	-0.23091996565644	-0.261033458410647	0.317825188259481	0.377098789553178	-0.122687738702938	-0.156647794332794	-0.0377590658679675	0.827248351307163
OM4517-RN-5676-Gordon-MEGA-Plate-07-F03_OM4517	-0.106790193004377	-0.438664795419902	-0.435222355944113	1.25893659530378	1.83163445671143	1.30211180388383	1.03210748511936	0.938994545923386	1.00517789211575
OM4518-RN-5676-Gordon-MEGA-Plate-16-G11_OM4518	0.0855648356279026	-0.160579444209574	0.248366761284326	-0.0880111528277699	-0.010264406139592	0.0386256543107913	-0.350228799672377	0.00851630128035549	1.22511057615329
OM4527-RN-5676-Gordon-MEGA-Plate-02-B02_OM4527	0.0536204373817251	-0.207398368486783	0.444047695954392	0.0949340085661675	0.113358095784184	-0.698567564026464	-1.26587044012202	-1.01624423938755	-0.424448319414546
OM4528-RN-5676-Gordon-MEGA-Plate-11-B03_OM4528	-0.0322308721570975	-0.136355389621628	-0.140631994503308	0.230134719967996	0.170793925914065	-0.0202189767036665	-0.454497177793845	-0.273015133585637	-0.80239832627007
OM4542-RN-5676-Gordon-MEGA-Plate-10-A10_OM4542	-0.209249352926279	-0.92363149705728	-0.720995851514432	-1.79115428815143	-1.79063196021491	-1.833689412835	-1.94952809670644	-2.00821899665173	-1.26287657070401
OM4548-RN-5676-Gordon-MEGA-Plate-02-H10_OM4548	-0.0262097623713546	-0.266556530055278	0.292437982597275	0.704390387892976	-0.0250270107363892	0.375463071873806	-0.497430235926092	-0.644728006327218	0.215893795922661
OM4552-RN-5676-Gordon-MEGA-Plate-10-H12_OM4552	0.0695881619010047	-0.0834803874175345	-0.636275603311397	-0.939260645180511	-1.80054831988124	-2.16404812178003	-2.50506629163314	-2.47174309633595	-1.54019713176865
OM4556-RN-5676-Gordon-MEGA-Plate-19-B06_OM4556	0.00607807003138662	-0.437971212519647	0.118647367961108	0.87239619582879	-0.0765049949486276	0.0877585409592794	-0.213213541827287	0.708081995336961	0.481417463403134
OM4558-RN-5676-Gordon-MEGA-Plate-09-C05_OM4558	0.164306961713354	0.0765588745386279	0.920512527635756	1.28688572558828	1.42413982297238	1.53183103737972	1.32855867238464	2.41286759421192	2.49820076712287
OM4567-RN-5676-Gordon-MEGA-Plate-11-C09_OM4567	-0.133538846116886	-0.23235212863404	0.217205361405578	0.442668563051877	-0.0184703749170522	0.226854657012318	0.640482751235753	-0.0898550206244521	-0.143347048885417
OM4568-RN-5676-Gordon-MEGA-Plate-05-F01_OM4568	-0.20147650813839	-0.490135544697161	0.649821753125826	0.608056541418909	-0.486257801535749	-0.604967961004219	-1.18052195621964	-0.841326412693441	0.255936909257288
OM4570-RN-5676-Gordon-MEGA-Plate-03-H07_OM4570	0.0261956191796508	-0.238863082122365	-0.343005387860625	-0.550574598118864	-1.34144703906672	-1.3942521501491	-1.81010618289986	-1.76849375101467	-0.842473797012008
OM4573-RN-5676-Gordon-MEGA-Plate-13-A07_OM4573	0.047703614330896	-0.438548564549286	-0.845333775193841	0.242782276978314	0.802065215838612	0.889619456643534	0.478390890047484	-0.459884455488872	0.693735268020173
OM4575-RN-5676-Gordon-MEGA-Plate-16-F06_OM4575	-0.0916359317806413	-0.423480199139426	0.668761931699133	1.49669764136621	1.0813032793668	1.21622661964981	0.677130956594963	0.631983248585778	0.4511454779542
OM4578-RN-5676-Gordon-MEGA-Plate-08-H02_OM4578	0.0992299060598429	-0.0645589148055257	-0.447259684202299	-0.3826599337199	-2.06256048638336	-1.63034449110367	-2.04249546048309	-1.8622847665714	-0.394144199461102
OM4579-RN-5676-Gordon-MEGA-Plate-11-H08_OM4579	0.0547237057545213	-0.283374381911827	-0.535160754441449	-0.0610897801564967	-0.611997395200971	-0.420728430114199	-0.638873792798002	-0.260076323405289	-0.436753172514951
OM4581-RN-5676-Gordon-MEGA-Plate-04-B05_OM4581	-0.165486175864453	-0.652073717707834	-1.16398506467876	-1.44449684235061	-2.05333366547545	-2.51318733764883	-2.78691314765611	-4.26722798443488	-4.25735437748743
OM4582-RN-5676-Gordon-MEGA-Plate-08-E09_OM4582	-0.0362404139891979	-0.339550525682667	-0.36597782322953	-1.0506677530651	-1.72933545532603	-2.59731076943749	-3.0235889789135	-3.00772163217897	-2.15508859816855
OM4585-RN-5676-Gordon-MEGA-Plate-20-H10_OM4585	-0.0903812365400204	-0.043615267998721	-0.943257617805831	-0.812443482814491	-0.966129802513938	-0.933864693183221	-1.3842397964809	-2.19589940498956	-1.33062728889817
OM4590-RN-5676-Gordon-MEGA-Plate-21-C03_OM4590	0.139802219563375	-0.442034203909462	-0.585526450758478	0.546865723926476	0.981937583959254	0.720730519720657	0.384534891028276	0.725343172755508	1.34647842789519
OM4591-RN-5676-Gordon-MEGA-Plate-19-H07_OM4591	0.0806942520898541	-0.207293805371475	0.154248150025445	1.26160450024793	1.66298629472527	0.954665381849256	1.01375520272308	2.17716426620929	4.00184190437752
OM4603-RN-5676-Gordon-MEGA-Plate-06-A04_OM4603	0.101159888064549	0.0373338314002765	-0.0882370922767156	0.204897471521151	-0.673112183028271	-0.74803250797754	-0.44311760678506	-0.145053809655856	0.130446873976342
OM4606-RN-5676-Gordon-MEGA-Plate-10-E12_OM4606	0.369821091739514	0.482238790408674	0.434587743842866	0.854895518339906	0.0822440264733115	-0.318892383919223	-0.556802077663516	-0.547968964158964	-0.11783803216568
OM4609-RN-5676-Gordon-MEGA-Plate-08-F09_OM4609	-0.314443544135028	-0.61149712900731	-1.57491541595648	-0.307221527543123	-0.479670997806706	-0.805570750206876	-1.65458902329548	-0.330775030657927	0.00434174170436608
OM4612-RN-5676-Gordon-MEGA-Plate-01-F12_OM4612	0.0361943737542146	-0.265170351773716	-1.18334368793767	-0.828501649847516	-1.71100400517446	-1.90819376912586	-2.3950762537222	-2.70400648316127	-2.44520368902166
OM4620-RN-5676-Gordon-MEGA-Plate-10-D11_OM4620	-0.152066918664713	-0.535941794864288	-0.690827128360611	-1.26759218394902	-1.48395773628799	-1.19881003486975	-2.00472109257236	-1.75191684738217	-1.49542292251125
OM4624-RN-5676-Gordon-MEGA-Plate-05-D01_OM4624	0.0175129638031932	-0.0893179587407756	-0.0771694343228562	1.1518015476734	0.492646592180477	0.306218070038943	0.131956542682621	0.483740645485153	0.547259224871473
OM4625-RN-5676-Gordon-MEGA-Plate-02-F01_OM4625	-0.49918909919357	-0.788065213669282	0.03141543869859	-0.911688576799758	-0.90107809773445	-1.21640413883576	-1.79337666098725	-1.41569170564916	0.833535370774828
OM4626-RN-5676-Gordon-MEGA-Plate-09-F04_OM4626	0.0603066134015257	-0.242133813413427	0.241458209699421	0.767024645380709	0.267805029409921	0.086173924155407	-0.711346519096903	-0.764506638084658	0.234576155805315
OM4627-RN-5676-Gordon-MEGA-Plate-04-B09_OM4627	-0.00374154746703986	-0.350447859910703	0.148532924859262	1.06526167040467	0.240156821971336	0.163607939233342	-0.586971490342067	-1.14141187979522	0.667028487101316
OM4628-RN-5676-Gordon-MEGA-Plate-15-A05_OM4628	-0.416807368947045	-0.795980604914326	-0.758595936871739	-0.357042737352242	-1.6313488082782	-1.72210159245107	-1.69231707364009	-1.69348351829518	-0.0518569155917332
OM4629-RN-5676-Gordon-MEGA-Plate-05-H04_OM4629	0.0733689017993102	-0.101172023225617	-0.419962891462988	-0.0950568165722526	-0.00406366229446181	0.121214500131901	-0.410122641539739	-0.201897288074274	1.0698183031911
OM4635-RN-5676-Gordon-MEGA-Plate-19-B05_OM4635	0.167879571610355	-0.224291871168728	-1.04832868439174	-1.00849395633112	-1.29278098494713	-0.868404370183049	-1.73249402637016	-1.54022592267766	-0.667741908362872
OM4637-RN-5676-Gordon-MEGA-Plate-14-A06_OM4637	0.134731271518373	-0.184653601399859	-0.365912595489317	-0.523161681562654	-1.62024574331654	-2.24590288057275	-2.54949837919914	-2.37646786424348	-2.53887809514911
OM4639-RN-5676-Gordon-MEGA-Plate-06-G06_OM4639	-0.127001402137861	-0.585143879041003	-0.611348253501939	-1.23415256147808	-0.991829750093091	-0.896940281151738	-1.42610908923318	-1.21749400656574	0.266100688691818
OM4642-RN-5676-Gordon-MEGA-Plate-18-H10_OM4642	-0.167296235506479	-0.628279663071011	-0.772827405589363	-0.917609137088539	-0.420392894722953	-0.0144084888898193	-0.584913504312011	-0.298304212868163	0.42699803231171
OM4645-RN-5676-Gordon-MEGA-Plate-05-C01_OM4645	0.360226009808048	0.552499997793497	0.483807988019367	0.0258975074537708	0.0935954934862415	-0.672721266691396	-0.849286156623989	-0.607389617946731	0.147676464170078
OM4646-RN-5676-Gordon-MEGA-Plate-10-D03_OM4646	-0.116328944938542	-0.343512174974876	0.284828022177291	-0.392137541799369	-0.536578040902221	0.0545904156303874	0.133679170668819	1.36421316922958	1.71935450005646
OM4651-RN-5676-Gordon-MEGA-Plate-11-E04_OM4651	-0.187433383743721	-0.496659682498462	-1.45586156924088	-2.19737862107405	-2.53191833740122	-2.41704598433027	-2.92662076824348	-2.72805351976584	-2.79885772166857
OM4652-RN-5676-Gordon-MEGA-Plate-02-F05_OM4652	0.252262595866505	-0.14438730938525	-0.0965928596544065	0.922414101384141	0.693439048919821	0.974174890826797	0.677728444110077	1.69683240473116	2.37394774985294
OM4656-RN-5676-Gordon-MEGA-Plate-16-A09_OM4656	0.127674827030631	0.072414569533215	-0.990198677805131	-0.313378523534815	-0.157490774412619	-0.445652732964323	-0.675690141674285	-0.0293795683753891	0.144055084242888
OM4664-RN-5676-Gordon-MEGA-Plate-09-C02_OM4664	-0.178532846327986	-0.343227524728905	0.139618240918623	0.420990041094249	0.272112683392549	-0.0298375148402789	-1.17334275306236	-1.32039734146236	-1.38608446205951
OM4672-RN-5676-Gordon-MEGA-Plate-16-C10_OM4672	-0.269155648196787	-0.72536866626522	-1.17318337345411	-1.81508644644629	-2.63895944565089	-2.52570801518297	-2.99351933392753	-3.08262946661162	-2.1602728301387
OM4675-RN-5676-Gordon-MEGA-Plate-15-D01_OM4675	-0.393876256478252	-0.876854248535971	-1.14558403675769	-0.309895880440385	-0.65422668460894	-0.66581715233341	-1.20026817210592	0.0895510042291833	1.65323129562307
OM4676-RN-5676-Gordon-MEGA-Plate-18-F09_OM4676	0.19444306240028	0.0201992103440902	0.334109012986001	-0.415135707577243	-0.336638888217956	-0.434171638144747	-0.551937772618118	0.803358840883993	2.05486733261637
OM4685-RN-5676-Gordon-MEGA-Plate-07-D09_OM4685	0.12946475231778	-0.365347691602592	-0.114038531369818	0.772390253901695	1.75233039726042	1.60933010374206	1.45733541961287	1.25340910021344	1.81619047438572
OM4686-RN-5676-Gordon-MEGA-Plate-13-A06_OM4686	-0.218571270194931	-0.659429416999168	-0.194070048754881	0.925304005179359	0.655553098155927	0.842942487383506	0.702478275394466	0.893821480060662	1.9069858047551
OM4691-RN-5676-Gordon-MEGA-Plate-09-A05_OM4691	-0.209329053294129	-0.401401512217735	0.221969456486919	0.721519660037753	0.586651231505832	0.541392666078369	0.350364967804744	0.556735206086213	0.539259176198449
OM4693-RN-5676-Gordon-MEGA-Plate-10-D08_OM4693	-0.392213026620182	-0.794619638530814	-1.23089330214748	-0.702069986793175	-0.898786631552693	-1.36988955505902	-1.84166802774606	-1.6739315024334	0.177988472781885
OM4701-RN-5676-Gordon-MEGA-Plate-13-C03_OM4701	-0.00508253313579683	-0.253959924899965	-0.733692145674812	-1.81667678072519	-1.70371368633615	-1.86898320939166	-1.76083522522915	-1.7411741886165	-1.98365298940454
OM4703-RN-5676-Gordon-MEGA-Plate-07-E07_OM4703	-0.0118430913890062	-0.384768524499726	-0.188238145304744	0.565911204112987	0.853513677571015	1.20751191068416	0.419733139233492	0.799335264481791	0.860792317635093
OM4704-RN-5676-Gordon-MEGA-Plate-05-A02_OM4704	-0.146858814398743	-0.253078315608928	-0.0641478340542664	-1.34015070609304	-1.15739429436226	-1.09725448219353	-1.52927608625444	-1.48758759067832	-0.466478103683149
OM4707-RN-5676-Gordon-MEGA-Plate-13-G05_OM4707	0.0467684812247493	-0.111318779055184	1.29237716498623	1.66003126518519	-0.249691209649729	-0.441816581256871	-0.522552477520138	-0.567941756880019	-0.27962802076335
OM4711-RN-5676-Gordon-MEGA-Plate-09-C03_OM4711	-0.360414965123202	-0.910935852032924	-1.26503842797886	-2.57842468904713	-2.44520927982931	-2.41994575133057	-2.88941331906896	-2.8172275281051	-2.13746865727836
OM4714-RN-5676-Gordon-MEGA-Plate-02-D07_OM4714	-0.131436846214533	-0.475732098805267	-1.41251567528067	-0.445947716794791	-0.715797341030712	-1.10454657800619	-1.27428255123064	-2.12498439296161	-2.17251766127053
OM4715-RN-5676-Gordon-MEGA-Plate-20-A05_OM4715	0.157385002102244	0.178925473381632	0.785720145946114	1.42444184240742	0.792102904321589	0.587635936606038	0.123511132995885	0.197433590829255	1.34590283184149
OM4717-RN-5676-Gordon-MEGA-Plate-19-B09_OM4717	0.108961111138374	-0.227191550903584	0.432941996379555	0.776258784187037	0.462731032149469	0.533124479439775	0.635278853125488	0.843812886297159	1.882774484493
OM4724-RN-5676-Gordon-MEGA-Plate-13-H06_OM4724	0.280053928857416	0.224929849923858	0.4307013327072	1.28105603124577	0.49205256619672	0.553001221814163	-0.0149027400450466	1.1983746535109	2.01115753512275
OM4725-RN-5676-Gordon-MEGA-Plate-13-C09_OM4725	0.0396827668259383	-0.330252111523668	0.199612545139544	0.893556514857025	-0.167365072724014	0.0600121065587411	-0.19938275144354	-0.130643397481328	-0.0965543297549901
OM4727-RN-5676-Gordon-MEGA-Plate-13-C08_OM4727	-0.00578687487738992	-0.246164579241943	0.143660095893082	0.489398434100223	0.0211692938748495	-0.116549719851	-0.20286849724592	-0.0543751224315195	0.78350068305837
