indiv me4_Adipose_Subcutaneous_ptrs me4_Adipose_Visceral_Omentum_ptrs me4_Adrenal_Gland_ptrs me4_Artery_Aorta_ptrs me4_Artery_Coronary_ptrs me4_Artery_Tibial_ptrs me4_Brain_Amygdala_ptrs me4_Brain_Anterior_cingulate_cortex_BA24_ptrs me4_Brain_Caudate_basal_ganglia_ptrs me4_Brain_Cerebellar_Hemisphere_ptrs me4_Brain_Cerebellum_ptrs me4_Brain_Cortex_ptrs me4_Brain_Frontal_Cortex_BA9_ptrs me4_Brain_Hippocampus_ptrs me4_Brain_Hypothalamus_ptrs me4_Brain_Nucleus_accumbens_basal_ganglia_ptrs me4_Brain_Putamen_basal_ganglia_ptrs me4_Brain_Spinal_cord_cervical_c-1_ptrs me4_Brain_Substantia_nigra_ptrs me4_Breast_Mammary_Tissue_ptrs me4_Cells_Cultured_fibroblasts_ptrs me4_Cells_EBV-transformed_lymphocytes_ptrs me4_Colon_Sigmoid_ptrs me4_Colon_Transverse_ptrs me4_Esophagus_Gastroesophageal_Junction_ptrs me4_Esophagus_Mucosa_ptrs me4_Esophagus_Muscularis_ptrs me4_Heart_Atrial_Appendage_ptrs me4_Heart_Left_Ventricle_ptrs me4_Kidney_Cortex_ptrs me4_Liver_ptrs me4_Lung_ptrs me4_Minor_Salivary_Gland_ptrs me4_Muscle_Skeletal_ptrs me4_Nerve_Tibial_ptrs me4_Ovary_ptrs me4_Pancreas_ptrs me4_Pituitary_ptrs me4_Prostate_ptrs me4_Skin_Not_Sun_Exposed_Suprapubic_ptrs me4_Skin_Sun_Exposed_Lower_leg_ptrs me4_Small_Intestine_Terminal_Ileum_ptrs me4_Spleen_ptrs me4_Stomach_ptrs me4_Testis_ptrs me4_Thyroid_ptrs me4_Uterus_ptrs me4_Vagina_ptrs me4_Whole_Blood_ptrs
OM2235-RN-5676-Gordon-MEGA-Plate-12-A12_OM2235 0.314047790468408 -2.27450200410615 -0.66331755693327 0.178863387057545 -1.56690670535967 -0.214783472216115 0.70166637196626 -0.204904571272737 0.410365462060111 1.14014226495546 1.46641806201395 -0.589784247708793 0.411078711395656 0.633683977897299 2.43923301470269 0.159058046254251 0.0596553431426821 0.338251119797622 -0.10653398968113 0.842766503195621 -0.897723181909342 0.044336811393312 -1.16022654382985 0.646681740321749 0.83949634772445 -1.05392542464168 1.06753500060925 0.774287103636805 -0.253234535489648 -0.111474060318295 -0.424510578420727 0.408526328331836 0.195751342451546 -1.26826054617984 0.627477854878927 -0.0985880618730166 3.73325747360485 0.721762724888614 0.251801124720357 0.406662095076499 1.26497479517404 -0.00216407114581696 0.663976757983615 0.945814399062382 0.106815117856105 -0.153259073566552 0.622235581263967 0.505079548700479 -1.14498221209053
OM2237-RN-5676-Gordon-MEGA-Plate-08-B05_OM2237 -1.12325661025015 -4.47147866083789 0.235888081269171 -0.597140896563834 1.34917019431069 -1.26537591688599 0.333659842837733 3.32195369946915 -0.00063641132179698 1.77667562683435 3.1257307138567 -0.314984855428053 1.39108687695704 0.0466271291438759 0.864377094135999 -0.191277363255235 -1.07754197423267 0.193018279918658 0.733234286433964 -0.725629650708893 -0.654828817221653 0.089312808303698 -2.4353445075921 -0.474688649162217 -0.355571223511975 -1.08148260638362 -0.470815879201329 -1.3789098109441 -1.14253463441149 -0.511885552285431 -0.953186168036377 -0.853302234545619 0.169909811257971 -1.30357176450436 -0.893077662085456 -1.27203929859526 -0.79097790825809 -1.53995256891932 0.552715150832575 -1.5918672230372 1.0361033427715 0.184215691744335 -0.065345339581065 0.105195755259875 0.357521135062497 -0.300368288495467 0.546254474010105 0.0593404540487357 -0.587250293148324
OM2307-RN-5676-Gordon-MEGA-Plate-17-B12_OM2307 0.562229627260679 -4.97545967991546 1.17044934954134 -0.596598746168655 0.832879011819293 0.874977207193764 -0.540793878635888 5.44762592420357 -0.259134366031393 4.14404422267387 4.12582380796148 -0.860167151718218 2.71498572548233 -0.615287453201017 -0.0285223450703959 -0.707238637988585 -0.985431387960485 0.529039452429812 -0.0447467667832049 -1.09931342117582 -0.418082420558938 -1.43942396489382 -1.16683853950307 -0.715995927171745 0.659875837101936 -0.778403483410848 -0.457614516790213 -0.791771111058668 -0.834128411259402 -0.72315941487073 -0.95144707069205 -1.9215453935115 -0.28357454925023 -1.1723623784396 -0.411449350373144 -0.972011927522688 0.424694159184832 -1.09700450948028 -1.12992041460578 -2.60382146182744 -0.642368049859252 0.766882542405798 -0.998650459248419 0.173609862669907 0.957313565655736 -0.581267054575453 -0.164816120540401 -0.35902355825679 -2.49728529149696
OM2326-RN-5676-Gordon-MEGA-Plate-06-B08_OM2326 0.252304708964313 -4.02689482538576 -1.33669411490795 -0.817242957881915 -0.13819108515544 0.0570024178008189 -0.373120343067916 2.37253695730503 -3.87375237163493 1.07857781497544 2.30937600059133 -1.64340601377707 1.32102978289921 -0.603292942020269 -0.154396424169648 -1.66569847774809 -0.398703401906503 -0.141411585526735 -0.239092633335728 -0.376882984624703 -1.31250949387632 -2.10051200201229 -3.1546591609627 -0.193812273528727 -0.0468510356715756 -0.964051245306285 -0.648274136777701 0.751127354725971 -0.867386644458394 -0.69434026956535 -1.1436249045802 -2.68293706224543 -0.746266907836692 -1.9561769829269 -1.65160999290562 -1.24026089767537 1.68266991114387 -1.85733706155341 -0.52782889386645 -1.60522857239999 -0.123376178828663 -2.41365229556064 -1.02403760170188 -1.82100366348824 -3.04662041728662 -0.63326259556955 -0.185348031197526 0.0630031778673613 -2.64449402989901
OM2333-RN-5676-Gordon-MEGA-Plate-02-C01_OM2333 0.0193401874962239 0.343972105967384 -0.820253697223504 0.167094354639142 -0.605448448490545 -0.690562335234929 0.76407876251849 0.343402321645233 -3.41793947250838 -0.335620272444214 0.575397324634614 0.507961330878515 0.00800536415725955 0.120144173733526 0.820288890272825 0.314330720291163 -0.393676934529804 0.453149196721992 0.873640427976337 -0.853602538834357 1.01535361461756 0.218166498253708 -0.929663623955846 0.201565836596169 0.615078285102978 0.61820977914227 0.148456517311808 1.28410159950517 -0.698791688845577 -0.429385787667387 -0.399196053543384 -1.25350854138856 0.291810019788608 -1.03067945096052 -0.814703983650364 -0.578316425728886 1.22505429057126 -1.73055570171667 0.525743714819471 -0.204094593113307 1.35998610143602 -3.47627366034282 -1.37970036340468 -0.299666999329027 -0.531078939953677 0.470371647230393 0.118427462026399 -0.0656155853989051 -0.0679777839210872
OM2351-RN-5676-Gordon-MEGA-Plate-12-C08_OM2351 1.77764204696435 -0.900895059895892 1.81024218600435 0.227700459836286 0.686957755179186 0.611856672209119 0.742693409918049 6.16405927604927 -0.408574957947465 5.12202213172178 5.40920514847751 0.629038120703849 4.75243074308393 0.460609494005885 0.313618435508374 0.586000460818867 -0.11003478937372 -0.00622894716928645 0.912670204033667 0.85924175089607 0.542333354077673 1.05648769145563 -1.22841994317494 0.30692549271964 0.287856199113235 -0.0604893154226486 -0.792376227212907 -0.594970128999109 0.212269192527657 0.365109034513461 0.678558571211196 -0.25513473675602 0.991821232950399 -0.875325475499595 0.667285144217902 0.146387821028958 1.09960779354304 2.07124234750576 1.33425162285707 -0.219526387796655 0.704880190641535 1.61034862906943 -0.619957546809273 0.960508083211928 2.08050854287792 1.1065901369491 0.925234630505834 0.00309900368648654 -0.0249990698343662
OM2407-RN-5676-Gordon-MEGA-Plate-06-G12_OM2407 -0.094895548880926 -1.46751320557127 0.614302849515614 -0.399062946735968 -0.970470551545552 -0.919764598130741 -0.469313017690779 2.42213388010487 -0.762011736850904 1.71656403764309 1.04274709337826 -1.7616376578982 0.287642656843947 -0.276781041850791 0.942658007106896 -1.2620935894648 -0.994242120396355 -0.245645090509781 -0.0377058115730063 -0.634742521373446 -1.20897833356447 -0.615445271166425 -1.37779418553773 -0.0933143377366496 1.52218164430899 -0.457288190002499 0.941428174769936 -1.26161556672963 -1.18866265891583 -0.44638304593885 -1.43143929760102 -1.07137397669468 -0.469673149484449 -0.327516677641518 0.249422318174025 -0.831022270349162 1.01073547195799 0.662798359538256 -0.0330559861324463 -0.937766783548365 -0.817972606538446 0.117323572381919 -0.997313609743729 1.04749690454938 -1.70522871676067 -0.0549053159682573 -0.204848264916348 -0.22101134121312 -0.909118269605333
OM2410-RN-5676-Gordon-MEGA-Plate-15-A06_OM2410 1.15804544876066 -0.32493023556817 0.15560381393581 -1.19985112791725 -2.52572400443057 -2.20586903556008 -0.768176012813488 2.15784063515376 -1.31726475560597 0.782037258302306 1.99752337982566 -1.58091573779888 0.927880848006288 -0.367686009526068 -0.576173030382429 -1.57704782076298 -1.06071763622968 -0.653830265468809 0.116824242014087 -1.07647565440046 -0.355475901744006 0.552005732695855 -3.04317540761758 -1.15932907803684 1.32621498419609 -0.980437392485389 -1.0958399659283 -1.29657553472105 -0.86661417606478 -0.353683655229187 -1.39246485044315 -0.704567281304033 -0.657920510615156 -1.15271333521628 -0.770006380190729 -1.04139760016917 2.54172387267513 -1.99678525643948 -1.12618453106724 -0.791533116564767 0.933914648381925 -0.284261593264476 -0.932276031960052 -0.237127652009948 -0.948773532983002 -1.78266940321429 0.0167498660838505 -0.282811719441101 -0.0841168812301663
OM2415-RN-5676-Gordon-MEGA-Plate-05-B11_OM2415 -0.883764315691467 -1.62482582715083 -0.902784507407548 -1.72386006033396 -1.70350367875954 -2.54294899845884 -0.177290208812969 2.96670095689242 -0.3740592464943 2.22115295368143 2.21175161777701 -0.433410379602627 1.73312949873972 -0.701807333734393 1.66639633623901 -0.244048727796876 -0.403850829618098 0.0457107844238805 -0.349479985245888 -1.2179012634818 -0.583566287694476 0.0514751272833288 -1.57275891214245 -0.592076831324381 1.41268259406693 -0.221529234798552 -0.504762912115831 -2.74603495134924 -1.39004933915816 -0.52917329061077 -1.4076448390657 -1.64472778233575 0.213591686503931 -1.68501551246701 -0.519371905461674 -1.50355951245548 -1.08466829106809 -0.46210041818826 -0.499051874603397 -1.06278582801628 0.710541850172756 0.0109460249322083 -2.85384454196251 0.379848916119191 -4.28460513485106 -1.08332850951971 -0.285994909941375 -0.0657504075220708 0.185078352668185
OM2417-RN-5676-Gordon-MEGA-Plate-10-H07_OM2417 -0.444133405181739 -2.02297453147726 -0.180345218036659 -1.31189997952428 0.339996470783245 -0.55002048388517 -0.787018798150593 3.15523280587872 -0.770727953429201 2.3444875798363 2.19587328027567 -0.469885008920786 1.15761174630572 -0.775270007747597 -0.686401287787327 -0.539495646058757 -1.27009056583133 -0.121750381337833 0.0629542729778793 -0.724937580151625 -0.488393318331671 -0.683960104285347 -1.44652636035685 -0.747190917322657 -0.0863932958293622 -0.870605559926112 -0.635545993002405 -0.754753848437208 -0.811237203789479 -0.294323219364364 -0.805435458250553 -1.69087587797995 -0.47708135087751 -0.816498966216407 -0.922375238733977 -0.936291834177845 0.72443950399276 -1.30784801945725 0.208319769680728 -1.17703659088784 -0.291068395178407 0.374967818508621 -1.44724057947492 0.412443015737274 -1.40580015990965 1.25231096634939 -0.850462050875046 -0.163377816825118 -1.76223157481467
