indiv smrt_Adipose_Subcutaneous_ptrs smrt_Adipose_Visceral_Omentum_ptrs smrt_Adrenal_Gland_ptrs smrt_Artery_Aorta_ptrs smrt_Artery_Coronary_ptrs smrt_Artery_Tibial_ptrs smrt_Brain_Amygdala_ptrs smrt_Brain_Anterior_cingulate_cortex_BA24_ptrs smrt_Brain_Caudate_basal_ganglia_ptrs smrt_Brain_Cerebellar_Hemisphere_ptrs smrt_Brain_Cerebellum_ptrs smrt_Brain_Cortex_ptrs smrt_Brain_Frontal_Cortex_BA9_ptrs smrt_Brain_Hippocampus_ptrs smrt_Brain_Hypothalamus_ptrs smrt_Brain_Nucleus_accumbens_basal_ganglia_ptrs smrt_Brain_Putamen_basal_ganglia_ptrs smrt_Brain_Spinal_cord_cervical_c-1_ptrs smrt_Brain_Substantia_nigra_ptrs smrt_Breast_Mammary_Tissue_ptrs smrt_Cells_Cultured_fibroblasts_ptrs smrt_Cells_EBV-transformed_lymphocytes_ptrs smrt_Colon_Sigmoid_ptrs smrt_Colon_Transverse_ptrs smrt_Esophagus_Gastroesophageal_Junction_ptrs smrt_Esophagus_Mucosa_ptrs smrt_Esophagus_Muscularis_ptrs smrt_Heart_Atrial_Appendage_ptrs smrt_Heart_Left_Ventricle_ptrs smrt_Kidney_Cortex_ptrs smrt_Liver_ptrs smrt_Lung_ptrs smrt_Minor_Salivary_Gland_ptrs smrt_Muscle_Skeletal_ptrs smrt_Nerve_Tibial_ptrs smrt_Ovary_ptrs smrt_Pancreas_ptrs smrt_Pituitary_ptrs smrt_Prostate_ptrs smrt_Skin_Not_Sun_Exposed_Suprapubic_ptrs smrt_Skin_Sun_Exposed_Lower_leg_ptrs smrt_Small_Intestine_Terminal_Ileum_ptrs smrt_Spleen_ptrs smrt_Stomach_ptrs smrt_Testis_ptrs smrt_Thyroid_ptrs smrt_Uterus_ptrs smrt_Vagina_ptrs smrt_Whole_Blood_ptrs
OM2237-RN-5676-Gordon-MEGA-Plate-08-B05_OM2237 -1.30762458133445 -0.797961888643213 -0.50958559038355 -0.783584209597312 -0.767150566365057 -0.73241339776883 -0.114451116745229 -0.119853838438582 -0.712388377414923 -1.31061399692386 -0.919811642865336 -0.539417923447453 -0.423678555334326 -0.962655088586128 -1.04288487078269 -1.04240538365875 -1.36667265426987 -0.861815716444869 -0.839255715215698 -0.68498813943797 -0.539192140600066 -0.0551651527042723 -0.582539035040797 -0.79723972488296 -0.557569757384771 -1.04156112249693 -0.731138228203602 -0.50234394365075 -0.690476121953336 -0.629855885470938 -0.294545145578048 -0.996183262656688 -0.650716336634173 -0.557592350990601 -0.567109347706827 -0.64783653601534 -0.572027011387073 -0.424365230005477 -0.405650552821146 -0.679691398099615 -0.984859708581328 -0.357962452300066 -0.872498709619751 -0.698838518901798 -0.672382578808809 -0.816163251902649 -0.540713778883038 -0.519175098767999 -0.531592807559226
OM2307-RN-5676-Gordon-MEGA-Plate-17-B12_OM2307 -0.385207721575419 -0.261646299056472 -0.154408845194329 -0.193436793484472 -0.124157560682645 0.0266451463871242 0.0583981983004851 -0.0930416303997337 -0.0904116282015632 0.0136629962968475 0.268420990466053 0.0769360815847835 0.187971418737382 -0.185595383634169 -0.00491779409055167 -0.280595096926705 -0.172428185188216 -0.145044539791656 -0.297239072898302 -0.124339663483895 -0.0955573706577904 0.185904444207137 -0.0298039354178455 0.00781367158298193 -0.0889837585358012 -0.0958493166510274 -0.087048250302501 -0.075863572082778 -0.0886507880195271 -0.101913885234384 -0.0775192071627097 -0.154272955833919 -0.0449456497474347 -0.0564920018917368 -0.236643486332333 -0.0119527244402035 -0.148674125152753 -0.00352317050307301 -0.129166309388735 0.0620600052835008 -0.0883309125885463 -0.0953645949516991 -0.0253726415667747 -0.110052829748021 0.274183563218123 -0.422469446038691 -0.157822088666509 -0.112980370297803 -0.0879427768950473
OM2326-RN-5676-Gordon-MEGA-Plate-06-B08_OM2326 -0.824618251712121 -0.581827130999863 -0.296521085032209 -0.416325617883772 -0.433347330724303 -0.280706122932108 0.136939680767964 -0.128730944878825 -0.422559924969162 -0.581103313144643 -0.411934874889065 -0.287566916166559 -0.247301101831303 -0.577318089668394 -0.568319679891324 -0.489832565165011 -0.514405764206237 -0.448553499276163 -0.377863834742233 -0.490829029360319 -0.422764040269952 -0.0562456853138674 -0.342631242204507 -0.640246669383096 -0.179479743044662 -0.80013199391946 -0.580238334252578 -0.00964183648869094 -0.498361312404395 -0.273989459409327 -0.264331129902344 -0.160599059667109 -0.484279879851376 -0.388345377568182 -0.433686532131991 -0.210756582831217 -0.387975605964995 -0.335479298392282 -0.20692274774085 -0.387898419343056 -0.573261244299931 -0.0679014124376357 -0.781932650627863 -0.374978143659748 -0.331768814337458 -0.751766919955254 -0.00977814763536972 -0.192466183369763 -0.472752082168019
OM2333-RN-5676-Gordon-MEGA-Plate-02-C01_OM2333 -0.45171148860961 -0.287042281931957 -0.0910178165965565 -0.0827347601369986 -0.123451598374865 0.116171536156767 0.115417876459107 0.0202194471355888 0.0205136428313407 -0.0343577067802474 0.157443442077016 0.0407712025222672 0.117273083594708 -0.189710418450729 -0.111203361028614 -0.234894419482288 -0.277790221528464 -0.0693144480788451 -0.199084189761159 -0.154702256813656 0.00490032546361573 0.256545141008529 -0.0995101152681872 -0.142609733149164 -0.0502054776920483 -0.0304966874357238 -0.196410177127431 -0.172861874510526 -0.214077764650707 0.0230863861780174 0.0306073173295378 0.0192486201271233 -0.104355045529218 -0.0139363266898144 -0.0943106165270677 0.0649434904364398 -0.0752338624063096 0.0506025983970814 0.166153989965726 0.0221071513868303 -0.151232414074812 0.00690987710386541 -0.0193148684090787 -0.046585178621602 0.421136952895955 -0.37772807152598 -0.0767586523597268 0.0218615386231776 0.0642730075640003
OM2351-RN-5676-Gordon-MEGA-Plate-12-C08_OM2351 -0.212468558389075 -0.241101136935556 0.0699007829246345 -0.112166835230699 -0.144675288700397 0.0510649571423455 0.0309755466405588 -0.138918065726182 -0.0929780101727279 -0.245552312201278 0.13138861391975 -0.0749024076890992 -0.0230460944357828 -0.18151148957084 -0.118487279657598 -0.206971200991015 -0.243778893676809 -0.116045545527181 -0.439289618702482 -0.173831678589882 -0.262835767487207 0.117743924182525 0.0262887608443632 0.109143353765485 0.119062893714004 -0.195101541351229 0.0525171581830468 -0.0476044938838172 -0.178583673685145 -0.176224497362393 -0.0486361120210621 0.0468809409670881 -0.0497663344017542 -0.166248753705724 -0.142816929980349 0.0235281830383896 -0.0626268808676574 -0.108054027711742 0.08435896637135 0.0282987533342883 -0.114339591089067 -0.0622567041181139 -0.0848744690044266 -0.021631407241566 0.222863098334042 -0.118892262855793 0.0221670412240534 -0.0803398179769364 -0.0745952235033263
OM2407-RN-5676-Gordon-MEGA-Plate-06-G12_OM2407 -0.163368599900665 -0.13618291021593 -0.172704433282757 -0.312723938342741 -0.185386966099128 -0.249792714527856 0.138047076479343 0.00231168251543943 0.0689554797478818 -0.139053150612056 -0.06435713248538 -0.0821795325894389 -0.0158669325816147 -0.0778623301933521 -0.185464311631973 -0.146898272524336 -0.0716901867136776 -0.243399515190194 0.0157384982930216 -0.193642149029451 -0.326199032587117 0.135787846927565 -0.0770244424471602 -0.205382692277863 -0.10209405168116 -0.333915750327654 -0.382633644061242 -0.0411307515813432 -0.276124560871179 0.0650744631193601 0.103722839095985 -0.309541797241027 0.013774212709354 -0.021956147743909 -0.156215350985501 0.0220805846477363 -0.0782921217998673 0.162957597845976 -0.164382723440195 -0.130470984618436 -0.19614587198869 -0.0167277259709486 0.0399970824320202 -0.00897773335554468 0.0586728160200298 -0.39396890394879 -0.148214265797099 0.16002371901331 -0.124113231524717
OM2410-RN-5676-Gordon-MEGA-Plate-15-A06_OM2410 -0.206108685197466 -0.224112365666291 -0.0261767601235868 -0.0142703356638624 -0.0302997108307033 0.0916965986619338 0.0260636946429807 -0.137590752395259 0.0152580455028245 -0.0641966325207345 0.240442165451069 0.162032425078676 0.121609918140297 -0.017640503074287 0.181398607381702 -0.25085353837374 -0.254631462181102 0.0186544230086237 -0.0864933429564592 0.0479229365641043 0.0401968925326559 0.467966769571268 0.191963161585738 0.252836329579769 0.330622751749654 -0.0938714380712666 0.118620185636048 -0.0737843356248986 -0.041962479651717 -0.048547165814334 0.00094704476886251 0.150195157464277 0.204658049505922 0.153083769100523 0.110770168507916 0.0572301909546296 0.0497249556098331 0.141834165505958 0.017760264040241 0.43354560361478 0.140246267540169 0.0378599971223259 0.278221326954852 0.0766650633665959 0.458033585616894 0.0298909429397147 -0.071252745874302 -0.0332389984706021 0.392530432403131
OM2415-RN-5676-Gordon-MEGA-Plate-05-B11_OM2415 -0.165264486685116 0.0209421988139374 -0.0319348931031499 -0.0295961969723374 -0.231793977637378 0.0620844537238541 0.316006583680912 0.132930151666276 0.19363184780894 0.00302275738921401 0.483411638951935 0.433917863084203 0.269459422463146 0.0973297713876138 0.111908871428503 0.0717723588016994 -0.0154181326296431 -0.0965414317177496 -0.0711466536661577 -0.0272917320641142 -0.125613479204647 0.120397016918545 0.318228527489762 0.156215492097046 0.296124184820264 -0.241006965177055 0.152373262601391 -0.0314052916402416 -0.0970704443736497 -0.0320969638668442 0.07542418280168 0.0979516744009349 0.0847549755668679 0.0754306481959318 0.0715287239970508 0.111542064585718 -0.00505415401880769 0.30382936317928 0.11320806679897 0.170322421586915 0.0343961881441654 -0.00405851046827704 0.0331141660222662 0.053704095657059 0.324166728332323 0.0181920288158756 0.118076730590828 0.0867436047797479 0.000320509477290216
OM2417-RN-5676-Gordon-MEGA-Plate-10-H07_OM2417 -0.150792949933572 -0.081270125200159 0.192694218681674 0.0980650566887366 0.121493633872678 0.338542584925261 0.398535623484394 0.335314465309147 0.270678916415967 0.106627540483495 0.38981676083102 0.3723808623099 0.473513060250643 0.385626929433014 0.274477647369301 0.17951814685936 0.206519412753856 0.0853997538932936 0.104285235486882 0.102616949841159 0.323615896585377 0.260629633797384 0.411576058984058 0.426797327550948 0.333530359576447 0.224482916615524 0.185411881396722 0.185883458858965 0.0475288749905384 0.131541491795644 0.426066825370861 0.234934127225053 0.372138325217405 -0.0709818958307227 0.116618821201255 0.3606657770832 0.280306091358371 0.576606808121142 0.400344937766824 0.523480751752004 0.307245831590191 0.238415377964631 0.562215782875493 0.413256425113713 0.647534133917409 -0.0258215909801992 0.0460884601931293 0.327566020962031 0.217267393561512
OM2422-RN-5676-Gordon-MEGA-Plate-07-H08_OM2422 -0.278908833505722 -0.23423462957802 -0.303963339153825 -0.121603567441317 -0.110933539654206 0.125069479443278 -0.00134969712187938 -0.220418370928887 -0.118371593540071 -0.192106379456658 0.0127185046994569 -0.0977122689033097 -0.255521573145815 -0.193381418019546 -0.240011577696444 -0.152507272647928 -0.113461459509189 -0.326491614915087 -0.193005162574082 -0.219399267294337 -0.394995502486405 0.276037351104764 -0.0625188322711483 -0.216085374421042 -0.181362602347716 -0.343573613230438 -0.249088997898612 0.0422667138894683 -0.0925370759010091 -0.155247315741971 -0.103216143952342 -0.18024477585518 -0.232895485488265 -0.0110903908565202 0.019459796971618 -0.0185410198415267 -0.208253835329477 -0.22415860493353 -0.0969201193218035 -0.0934322892457767 -0.320277999405254 -0.073972337742513 -0.367850581278753 0.00113069148169431 -0.0659754738225054 -0.568751592758705 -0.069949043203026 -0.145888840127377 -0.152624267633334
